Query ID;Query;Retrieved Passage ID;Document Title;Position;Cosine Similarity;Relevance Score;Hits@3;MRR@3;Precision@3
1;How can you add a c ... stom picture to an account or card in George ?;1;A Picture tells a 1000 Words.txt;631-919;0.8938757427813757;1;1;1.0;1.0
1;How can you add a c ... stom picture to an account or card in George ?;2;A Picture tells a 1000 Words.txt;2188-2479;0.8918538340869158;1;;;
1;How can you add a c ... stom picture to an account or card in George ?;3;A Picture tells a 1000 Words.txt;477-761;0.8826558097851223;1;;;
2;What steps are required to delete a personalized picture in George via the web browser ?;1;A Picture tells a 1000 Words.txt;1942-2226;0.8568526302131525;1;1;1.0;1.0
2;What steps are required to delete a personalized picture in George via the web browser ?;2;A Picture tells a 1000 Words.txt;1745-2030;0.849724618796705;1;;;
2;What steps are required to delete a personalized picture in George via the web browser ?;3;A Picture tells a 1000 Words.txt;1644-1941;0.8424006869337476;1;;;
3;How can you change a picture for an account or card using the George app;1;A Picture tells a 1000 Words.txt;631-919;0.924728580367143;1;1;1.0;1.0
3;How can you change a picture for an account or card using the George app;2;A Picture tells a 1000 Words.txt;2188-2479;0.9124488843319886;1;;;
3;How can you change a picture for an account or card using the George app;3;A Picture tells a 1000 Words.txt;477-761;0.9122967011621613;1;;;
4;What other personalization options besides pictures aore available in George;1;A Picture tells a 1000 Words.txt;3143-3430;0.8634826529653643;1;1;1.0;1.0
4;What other personalization options besides pictures aore available in George;2;Colour up.txt;1977-2272;0.8597654632882467;1;;;
4;What other personalization options besides pictures aore available in George;3;Name your Accounts & Cards.txt;2339-2615;0.8575214206236879;1;;;
5;Can ou personalize your account and card images directly fom the overview screen in George;1;Name your Accounts & Cards.txt;588-868;0.9127528817921102;1;1;1.0;1.0
5;Can ou personalize your account and card images directly fom the overview screen in George;2;Colour up.txt;598-860;0.9099319730938539;1;;;
5;Can ou personalize your account and card images directly fom the overview screen in George;3;Change Your Background.txt;835-1132;0.9041901643068189;1;;;
6;add image to accoudnt George;1;A Picture tells a 1000 Words.txt;631-919;0.8771360630598055;1;1;1.0;1.0
6;add image to accoudnt George;2;A Picture tells a 1000 Words.txt;477-761;0.8738525313726747;1;;;
6;add image to accoudnt George;3;A Picture tells a 1000 Words.txt;2188-2479;0.8719565531972917;1;;;
7;delete custom picture George online;1;A Picture tells a 1000 Words.txt;1644-1941;0.8444511320795399;1;1;1.0;1.0
7;delete custom picture George online;2;A Picture tells a 1000 Words.txt;1745-2030;0.8414328946493899;1;;;
7;delete custom picture George online;3;A Picture tells a 1000 Words.txt;1942-2226;0.8414135814463325;1;;;
8;change account/card image eGorge app;1;A Picture tells a 1000 Words.txt;631-919;0.8512830220837502;1;1;1.0;1.0
8;change account/card image eGorge app;2;A Picture tells a 1000 Words.txt;2188-2479;0.8471742920895722;1;;;
8;change account/card image eGorge app;3;A Picture tells a 1000 Words.txt;344-641;0.8401690209382872;1;;;
9;personalization options in ! George;1;Credit Card Notifications from George.txt;770-1059;0.8532795791554247;1;1;1.0;1.0
9;personalization options in ! George;2;A Picture tells a 1000 Words.txt;3143-3430;0.8524868289535856;1;;;
9;personalization options in ! George;3;Name your Accounts & Cards.txt;588-868;0.8520047900109762;1;;;
